Region;Provincia;Municipio;DistritoMunicipal;Seccion;Barrio;SubBarrio;Nombre
7;22;1;6;2;5;0;Tierra Prieta
7;22;1;6;2;6;0;La Garita
7;22;1;6;2;7;0;Los Callejones
7;22;1;6;2;8;0;Los Rios
7;22;1;6;2;9;0;El Corbano
7;22;1;6;2;10;0;Los Canos
7;22;1;6;2;11;0;Arroyo Viejo
7;22;1;6;3;0;0;La Higuera
7;22;1;6;3;1;0;La Higuera
7;22;1;6;3;2;0;Asiento de Luisa
7;22;1;6;3;3;0;La Mayita (La Mallita)
7;22;1;6;3;4;0;El Ciruelo
7;22;1;6;3;5;0;El Ciruelito
7;22;1;6;4;0;0;Arroyo Loro
7;22;1;6;4;1;0;Arroyo Loro
7;22;1;6;4;2;0;Magueyar Norte
7;22;1;6;4;3;0;Kilometro 12 Norte (La Hurca)
7;22;1;6;4;4;0;La Otra Vera
7;22;1;7;0;0;0;Guanito (DM)
7;22;1;7;1;0;0;Guanito (Zona urbana)
7;22;1;7;1;1;0;Guanito o Centro del Pueblo
7;22;1;7;1;1;1;Guanito o Centro del Pueblo
7;22;1;7;1;2;0;El Cerro
7;22;1;7;1;2;1;El Cerro
7;22;1;7;1;3;0;La Espargata
7;22;1;7;1;3;1;La Espargata
7;22;1;7;1;4;0;Buena Fortuna
7;22;1;7;1;4;1;Buena Fortuna
7;22;1;7;2;0;0;Guanito
7;22;1;7;2;1;0;El Proyecto
7;22;1;7;2;2;0;Cayucal (El Tunal)
7;22;1;7;2;3;0;Altos de los Melones (Cerro de los Melones o Las Tunas)
7;22;1;7;3;0;0;Los Bancos
7;22;1;7;3;1;0;Los Bancos
7;22;1;7;3;2;0;Los Bancos Viejos
7;22;1;7;3;3;0;Los Burros
7;22;1;7;3;4;0;Los Papayos
7;22;1;7;3;5;0;Los Bancos Abajo
7;22;1;8;0;0;0;La Jagua (DM)
7;22;1;8;1;0;0;La Jagua (Zona urbana)
7;22;1;8;1;1;0;La Jagua
7;22;1;8;1;1;1;La Jagua
7;22;1;8;2;0;0;La Jagua
7;22;1;8;2;1;0;El Naranjo
7;22;1;8;2;2;0;El Abejon
7;22;1;8;2;3;0;Los Cercadillos
7;22;1;8;2;4;0;La Zurza
7;22;1;8;2;5;0;El Palmar
7;22;1;8;2;6;0;Los Botaos
7;22;1;8;2;7;0;El Pinar
7;22;1;8;2;8;0;Las Canitas
7;22;1;8;3;0;0;El Hatico
7;22;1;8;3;1;0;El Hatico
7;22;1;8;3;2;0;Guayabo Dulce
7;22;1;8;3;3;0;Hato Maiz
7;22;1;8;3;4;0;Cardo Prieto
7;22;1;8;3;5;0;Los Rincones
7;22;1;8;3;6;0;La Aguita
7;22;1;8;3;7;0;Los Vallecitos
7;22;1;8;3;8;0;Los Montes Frescos
7;22;1;8;3;9;0;Los Gajos Largos
7;22;1;8;3;10;0;El Guanal
7;22;1;8;4;0;0;El Cerrito
7;22;1;8;4;1;0;El Cerrito
7;22;1;8;4;2;0;Dajai
7;22;1;8;4;3;0;Caimito
7;22;1;8;4;4;0;La Roda
7;22;1;8;4;5;0;La Isleta
7;22;1;8;5;0;0;Guayabal
7;22;1;8;5;1;0;El Guayabal
7;22;1;8;5;2;0;Caracol
7;22;1;8;5;3;0;Palo Quemao
7;22;1;8;5;4;0;El Rodeo
7;22;1;8;5;5;0;Sabana Larga
7;22;1;8;5;6;0;La Meseta
7;22;1;9;0;0;0;Las Maguanas-Hato Nuevo (DM)
7;22;1;9;1;0;0;Las Maguanas-Hato Nuevo (Zona urbana)
7;22;1;9;1;1;0;Maguana Abajo
7;22;1;9;1;1;1;Maguanas Abajo
7;22;1;9;2;0;0;Pasatiempo
7;22;1;9;2;1;0;Los Santiles
7;22;1;9;2;2;0;Pasatiempo Arriba
7;22;1;9;2;3;0;Pasatiempo Abajo
7;22;1;9;2;4;0;Matadero
7;22;1;9;3;0;0;Higuerito
7;22;1;9;3;1;0;Higuerito
7;22;1;9;3;2;0;Pozo Prieto
7;22;1;9;3;3;0;Loma del Chivo
7;22;1;9;3;4;0;Los Cerros
7;22;1;9;4;0;0;Dormidero
7;22;1;9;4;1;0;Dormidero
7;22;1;9;4;2;0;La Meseta
7;22;1;9;4;3;0;Corralito
7;22;1;9;5;0;0;Hato Nuevo
7;22;1;9;5;1;0;Hato Nuevo
7;22;1;9;5;2;0;Los Cerros de Hato Nuevo
7;22;1;9;5;3;0;Los Pinones
7;22;1;9;5;4;0;La Cana de Hato Nuevo
7;22;1;9;5;5;0;La Pina
7;22;1;9;5;6;0;Migaja (La Migaja)
7;22;1;9;5;7;0;Maguana al Medio
7;22;1;9;5;8;0;Maguana Arriba
7;22;1;10;0;0;0;Las Charcas de Maria Nova (DM)
7;22;1;10;1;0;0;Las Charcas de Maria Nova (Zona urbana)
7;22;1;10;1;1;0;Las Charcas de Maria Nova
7;22;1;10;1;1;1;Las Charcas de Maria Nova o Las Charcas Nuevas
7;22;1;10;1;1;2;Alto de Las Flores
7;22;1;10;2;0;0;Loma de Babor
7;22;1;10;2;1;0;Loma de Babor
7;22;1;10;2;2;0;Agua de Raton
7;22;1;10;2;3;0;El Cafecito
7;22;1;10;2;4;0;El Vallecito
7;22;1;10;2;5;0;La Laguna de Sabana
7;22;1;10;2;6;0;La Sabanita Redonda
7;22;1;10;2;7;0;El Guanal
7;22;1;10;2;8;0;La Guardarraya
7;22;1;10;2;9;0;Las Nueces
7;22;1;10;2;10;0;El Columpio
7;22;1;10;3;0;0;Las Charcas Viejas
7;22;1;10;3;1;0;Las Charcas Viejas
7;22;1;10;3;2;0;Pedro Martin
7;22;1;10;3;3;0;Maguana
7;22;1;10;3;4;0;La Rigolita
7;22;1;10;3;5;0;La Lomita
7;22;1;10;3;6;0;Kilometro 12 Sur
7;22;1;10;3;7;0;Loma de Babor o Alto de Las Flores
7;22;1;10;3;8;0;La Verma - La Berma (El Guanal)
7;22;1;10;3;9;0;El Vallecito
7;22;1;10;3;10;0;La Alcantarilla
7;22;1;10;3;11;0;Tierrita Blanca
7;22;1;10;4;0;0;Babor Abajo
7;22;1;10;4;1;0;Babor Abajo
7;22;1;10;4;2;0;La Pascuaza o La Pascuala
7;22;1;10;4;3;0;Madregil o Madre Gil
7;22;1;10;4;4;0;Babor Afuera o Babor Arriba
7;22;1;10;4;5;0;Lo Votao (Los Votao (Los Botados)
7;22;1;10;4;6;0;El Charco Bonito
7;22;1;10;4;7;0;Los Caimonices
7;22;1;11;0;0;0;Las Zanjas (DM)
7;22;1;11;1;0;0;Las Zanjas (Zona urbana)
7;22;1;11;1;1;0;Las Zanjas
7;22;1;11;1;1;1;Las Zanjas
7;22;1;11;1;1;2;Villa Felicia
7;22;1;11;1;1;3;El Millon
7;22;1;11;1;1;4;El Centro
7;22;1;11;1;1;5;El Play
7;22;1;11;1;1;6;Las Flores I
7;22;1;11;1;1;7;Las Flores II
7;22;1;11;2;0;0;El Cacheo
7;22;1;11;2;1;0;El Cacheo
7;22;1;11;2;2;0;Cativo
7;22;1;11;2;3;0;La Meseta
7;22;1;11;2;4;0;El Yugal (El Palmarito)
7;22;1;11;2;5;0;El Arroyo Grande
7;22;1;11;2;6;0;Carrera del Pino
7;22;1;11;3;0;0;La Florida
7;22;1;11;3;1;0;La Florida
7;22;1;11;3;2;0;El Corozo
7;22;1;11;3;3;0;El Quemao o El Quemao de Santiago
7;22;1;11;3;4;0;La Sabana o Las Sabanas
7;22;1;11;3;5;0;Loma Verde
7;22;1;11;3;6;0;Arroyo Chiquito
7;22;1;11;3;7;0;El Guarico
7;22;1;11;4;0;0;Las Zanjas
7;22;1;11;4;1;0;Las Zanjas
7;22;1;11;4;2;0;La Pena
7;22;1;11;4;3;0;Fondo Viejo
7;22;1;11;4;4;0;Los Granadillos
7;22;1;11;4;5;0;El Jobo
7;22;1;11;5;0;0;Las Charcas de Garabito
7;22;1;11;5;1;0;Las Charcas de Garabito
7;22;1;11;5;2;0;atico o El Hatico
7;22;1;11;5;3;0;El Candelon
7;22;1;11;5;4;0;Los Lamederos
7;22;1;11;5;5;0;El Rodeo
7;22;1;11;6;0;0;El Batey
7;22;1;11;6;1;0;El Batey
7;22;1;11;6;2;0;Canitas Batey (Canitas)
7;22;1;11;6;3;0;Batey Chiquito
7;22;1;11;6;4;0;Los Orozcos
7;22;1;11;6;5;0;Las Auyamas
7;22;1;11;6;6;0;Pedro Ramon
7;22;1;11;6;7;0;El Otro Lado
7;22;1;11;7;0;0;El Kilometro 9
7;22;1;11;7;1;0;El Kilometro 9
7;22;1;11;7;2;0;La Finca
7;22;1;11;7;3;0;Kilometro 6
7;22;1;11;7;4;0;El Conuco
7;22;1;11;7;5;0;Canada Seca
7;22;1;11;7;6;0;Bayahondo
7;22;2;0;0;0;0;Bohechio
7;22;2;1;0;0;0;Bohechio
7;22;2;1;1;0;0;Bohechio (Zona urbana)
7;22;2;1;1;1;0;El Barrio
7;22;2;1;1;1;1;El Barrio
7;22;2;1;1;2;0;Centro del Pueblo o El Medio
7;22;2;1;1;2;1;Centro del Pueblo o El Medio
7;22;2;1;1;3;0;El Gajo de Sabana
7;22;2;1;1;3;1;El Gajo de Sabana
7;22;2;1;1;4;0;El Manguito
7;22;2;1;1;4;1;El Manguito
7;22;2;1;1;5;0;Los Luciano
7;22;2;1;1;5;1;Los Luciano
7;22;2;1;1;6;0;El Tocon
7;22;2;1;1;6;1;El Tocon
7;22;2;2;0;0;0;Arroyo Cano (DM)
7;22;2;2;1;0;0;Arroyo Cano (Zona urbana)
7;22;2;2;1;1;0;Los Luciano
7;22;2;2;1;1;1;Los Luciano
7;22;2;2;1;2;0;Villa Flores
7;22;2;2;1;2;1;Villa Flores
7;22;2;2;1;3;0;Los Sanchez
7;22;2;2;1;3;1;Los Sanchez
7;22;2;2;1;4;0;Los Corcino
7;22;2;2;1;4;1;Los Corcino
7;22;2;2;1;5;0;Los Abreu
7;22;2;2;1;5;1;Los Abreu
7;22;2;2;1;6;0;La Calabaza
7;22;2;2;1;6;1;La Calabaza
7;22;2;2;2;0;0;Arroyo Cano
7;22;2;2;2;1;0;Arroyo Cano
7;22;2;2;2;2;0;Los Severinos
7;22;2;2;2;3;0;Los Guayabos
7;22;2;2;2;4;0;Las Avispas
7;22;2;2;2;5;0;Boca del Arroyo
7;22;2;2;3;0;0;Los Montasitos
7;22;2;2;3;1;0;Los Montasitos
7;22;2;2;3;2;0;Los Haitises
7;22;2;2;3;3;0;El Corozo
7;22;2;2;3;4;0;Bajo Corozo
7;22;2;2;3;5;0;El Jengibre
7;22;2;2;3;6;0;Bajo Mulato (Gajo Mulato)
7;22;2;2;3;7;0;El Naranjo
7;22;2;2;3;8;0;Los Limones
7;22;2;3;0;0;0;Yaque (DM)
7;22;2;3;1;0;0;Buena Vista (Zona urbana)
7;22;2;3;1;1;0;Buena Vista
7;22;2;3;1;1;1;Buena Vista
7;22;2;3;1;1;2;El Naranjo
7;22;2;3;2;0;0;La Loma
7;22;2;3;2;1;0;El Tabacal
7;22;2;3;2;2;0;La Patilla
7;22;2;3;2;3;0;El Guanal
7;22;2;3;2;4;0;Los Abeyes
7;22;2;3;3;0;0;Buena Vista
7;22;2;3;3;1;0;El Coco
7;22;2;3;3;2;0;Los Naranjos
7;22;2;3;3;3;0;Buena Vista
7;22;2;3;3;4;0;Yaque (Loma del Yaque)
7;22;2;3;4;0;0;El Palmar
7;22;2;3;4;1;0;La Vereda
7;22;2;3;4;2;0;Gajo Largo
7;22;2;3;4;3;0;La Piedra
7;22;2;3;4;4;0;San Francisco
7;22;2;3;4;5;0;El Palmar
7;22;2;3;5;0;0;La Guama
7;22;2;3;5;1;0;Monte Grande
7;22;2;3;5;2;0;El Arroyon
7;22;2;3;5;3;0;Los Corocitos
7;22;2;3;5;4;0;La Palmita
7;22;2;3;5;5;0;El Guayuyal
7;22;2;3;5;6;0;El Aguacate
7;22;2;3;5;7;0;El Pilon
7;22;2;3;5;8;0;Los Cueros
7;22;2;3;5;9;0;El Ranchito
7;22;2;3;5;10;0;La Guama
7;22;3;0;0;0;0;El Cercado
7;22;3;1;0;0;0;El Cercado
7;22;3;1;1;0;0;El Cercado (Zona urbana)
7;22;3;1;1;1;0;Placer Bonito
7;22;3;1;1;1;1;Placer Bonito
7;22;3;1;1;2;0;Centro del Pueblo
7;22;3;1;1;2;1;Centro del Pueblo
7;22;3;1;1;3;0;El Jobito
7;22;3;1;1;3;1;El Jobito
7;22;3;1;1;4;0;Los Cachimbos o Villa Esperanza
7;22;3;1;1;4;1;Los Cachimbos o Villa Esperanza
7;22;3;1;1;5;0;Las Marias
7;22;3;1;1;5;1;Las Marias
7;22;3;1;1;6;0;Chino
7;22;3;1;1;6;1;Chino
7;22;3;1;2;0;0;El Pinar
7;22;3;1;2;1;0;Cuero de Puerco
7;22;3;1;2;2;0;La Monteadita
7;22;3;1;2;3;0;Rancho Viejo
7;22;3;1;2;4;0;Los Manantiales
7;22;3;1;2;5;0;El Silencio
7;22;3;1;2;6;0;El Pinar
7;22;3;1;2;7;0;Rincon Largo
7;22;3;1;2;8;0;El Hatico
7;22;3;1;2;9;0;Guatapanal
7;22;3;1;2;10;0;La Meseta
7;22;3;1;2;11;0;El Guanal
7;22;3;1;2;12;0;La Mulata
7;22;3;1;2;13;0;La Guama
7;22;3;1;2;14;0;La Jaguita
7;22;3;1;2;15;0;El Barrero
7;22;3;1;2;16;0;El Capacito
7;22;3;1;2;17;0;El Palmar
7;22;3;1;2;18;0;El Majagual
7;22;3;1;2;19;0;La Palmita
7;22;3;1;2;20;0;Los Naranjitos
7;22;3;1;2;21;0;El Cercado Abajo (Cercado Abajo)
7;22;3;1;2;22;0;El Quemado
7;22;3;1;2;23;0;El Puertecito
7;22;3;1;2;24;0;La Horqueta
7;22;3;1;2;25;0;Los Caimonies
7;22;3;1;2;26;0;Las dos Matas
7;22;3;1;2;27;0;Sabana de la Rancha
7;22;3;1;2;28;0;La Vereda
7;22;3;1;2;29;0;Pedro Alejandro
7;22;3;1;2;30;0;Los Paredones
7;22;3;1;2;31;0;Hueco-Hoyo de la Piedra
7;22;3;1;2;32;0;Mata de Palma
7;22;3;1;2;33;0;Sabana Bonita
7;22;3;1;2;34;0;La Ermita - La Hermida
7;22;3;1;2;35;0;Los Brito
7;22;3;1;2;36;0;La Rancha
7;22;3;1;2;37;0;Guardarraya
7;22;3;1;2;38;0;La Palmita II
7;22;3;1;3;0;0;La Cienaga
7;22;3;1;3;1;0;Tierra Hundida
7;22;3;1;3;2;0;Pinar Grande
7;22;3;1;3;3;0;Agua Fresca
7;22;3;1;3;4;0;La Coraza
7;22;3;1;3;5;0;La Navaja
7;22;3;1;3;6;0;La Mocha
7;22;3;1;3;7;0;Siembra Vieja
7;22;3;1;3;8;0;Boca del Humo
7;22;3;1;3;9;0;La Culebra
7;22;3;1;3;10;0;El Guayabal
7;22;3;1;3;11;0;Pinar Sucio
7;22;3;1;3;12;0;El Palmar
7;22;3;1;3;13;0;La Guazara (Guazara)
7;22;3;1;3;14;0;La Cienaga
7;22;3;1;3;15;0;El Montazo
7;22;3;1;3;16;0;El Rebo
7;22;3;1;3;17;0;La Guazara Abajo
7;22;3;1;3;18;0;Los Campeches
7;22;3;1;3;19;0;Pinar del Cuello
7;22;3;1;3;20;0;Los Jazmines
7;22;3;1;3;21;0;Los Botados
7;22;3;1;3;22;0;Los Arroyos
7;22;3;1;3;23;0;La Damaya - La Damaija
7;22;3;1;3;24;0;Joco Viejo
7;22;3;1;3;25;0;Guayabo Dulce
7;22;3;2;0;0;0;Derrumbadero (DM)
7;22;3;2;1;0;0;Derrumbadero (Zona urbana)
7;22;3;2;1;1;0;Derrumbadero
7;22;3;2;1;1;1;La Cruz de Vicente o El 5
7;22;3;2;1;1;2;La Sabana
7;22;3;2;1;1;3;Sabo
7;22;3;2;1;1;4;Los Mojados
7;22;3;2;1;1;5;La Raiz de la Palma
7;22;3;2;1;1;6;La 42
7;22;3;2;2;0;0;Derrumbadero
7;22;3;2;2;1;0;La Raiz
7;22;3;2;2;2;0;Loma al Medio
7;22;3;2;2;3;0;Los Pomorosos
7;22;3;2;2;4;0;El Jazmin
7;22;3;2;2;5;0;Bartolo
7;22;3;2;2;6;0;Monte Grande
7;22;3;2;2;7;0;Majagual
7;22;3;2;2;8;0;El Jobillo
7;22;3;2;2;9;0;Paso Viejo
7;22;3;2;2;10;0;Los Cerros
7;22;3;2;3;0;0;Damian
7;22;3;2;3;1;0;Damian
7;22;3;2;3;2;0;Pinalito
7;22;3;2;4;0;0;El Centro
7;22;3;2;4;1;0;La Cruz de Vicente
7;22;3;2;4;2;0;La Sabana
7;22;3;2;5;0;0;Gajo de Pedro
7;22;3;2;5;1;0;Gajo de Pedro
7;22;3;2;5;2;0;Canada del Rio (La Canada del Rio)
7;22;3;2;5;3;0;Los Hinojos
7;22;3;2;5;4;0;Placer Bonito de Pedro
7;22;3;2;6;0;0;Vallecito
7;22;3;2;6;1;0;Vallecito (El Vallecito)
7;22;3;2;6;2;0;Sabana del Lino
7;22;3;3;0;0;0;Batista (DM)
7;22;3;3;1;0;0;Batista (Zona urbana)
7;22;3;3;1;1;0;Batista o Centro del Pueblo
7;22;3;3;1;1;1;Batista o Centro del Pueblo
7;22;3;3;1;1;2;Tierrita Blanca
7;22;3;3;2;0;0;Pinar de la Cana
7;22;3;3;2;1;0;Pinar de la Cana
7;22;3;3;2;2;0;Los Tablones
7;22;3;3;2;3;0;El Maniercito
7;22;3;3;2;4;0;El Barrerito
7;22;3;3;3;0;0;Abras las Yayas
7;22;3;3;3;1;0;Abras las Yayas
7;22;3;3;3;2;0;Lagunitas (Lagunita)
7;22;3;3;3;3;0;El Guamalito
7;22;3;3;3;4;0;Los Naranjos
7;22;3;3;4;0;0;Batista
7;22;3;3;4;1;0;El Caimonial
7;22;3;3;4;2;0;El Palmar
7;22;3;3;4;3;0;El Barrero
7;22;3;3;4;4;0;Tierrita Blanca
7;22;4;0;0;0;0;Juan de Herrera
7;22;4;1;0;0;0;Juan de Herrera
7;22;4;1;1;0;0;Juan de Herrera (Zona urbana)
7;22;4;1;1;1;0;Centro del Pueblo
7;22;4;1;1;1;1;Centro del Pueblo
7;22;4;1;1;2;0;Nueva Esperanza o Proyecto 3
7;22;4;1;1;2;1;Nueva Esperanza o Proyecto 3
7;22;4;1;1;2;2;Proyecto 4
7;22;4;1;1;3;0;Los Billeteros
7;22;4;1;1;3;1;Los Billeteros
7;22;4;1;1;4;0;Buena Vista
7;22;4;1;1;4;1;Buena Vista
7;22;4;1;1;5;0;De Luz
7;22;4;1;1;5;1;De Luz
7;22;4;1;1;6;0;Ensanche La Rubia
7;22;4;1;1;6;1;Ensanche La Rubia
7;22;4;1;1;7;0;Proyecto 1 o Maximiliano Perdomo
7;22;4;1;1;7;1;Proyecto 1 o Maximiliano Perdomo
7;22;4;1;2;0;0;Los Montones
7;22;4;1;2;1;0;Los Balleteros
7;22;4;1;2;2;0;Loma Verde
7;22;4;1;2;3;0;La Lima
7;22;4;1;2;4;0;Los Montones
7;22;4;1;2;5;0;Gajo de los Caballos
7;22;4;1;2;6;0;Cufi
7;22;4;1;3;0;0;Juan de Herrera
7;22;4;1;3;1;0;Buena Vista
7;22;4;1;3;2;0;Corral de los Indios
7;22;4;1;3;3;0;Sabana de la Vaca
7;22;4;1;3;4;0;Las Ovejas
7;22;4;1;3;5;0;Los Mameyes
7;22;4;1;3;6;0;La Pena
7;22;4;1;3;7;0;Berrinche
7;22;4;2;0;0;0;Jinova (DM)
7;22;4;2;1;0;0;Jinova (Zona urbana)
7;22;4;2;1;1;0;Jinova Arriba
7;22;4;2;1;1;1;Jinova Arriba
7;22;4;2;1;1;2;El Higo
7;22;4;2;2;0;0;Jinova
7;22;4;2;2;1;0;Jinova Abajo
7;22;4;2;2;2;0;Las Cabirmas
7;22;4;2;2;3;0;Mata Aroma
7;22;4;2;2;4;0;Jinova al Medio
7;22;4;2;2;5;0;Canada de Luis
7;22;4;2;2;6;0;El Donao
7;22;4;2;2;7;0;Los Botados
7;22;4;2;2;8;0;Mata Raton
7;22;4;2;3;0;0;Sosa
7;22;4;2;3;1;0;Las Carreras
7;22;4;2;3;2;0;Piedra Blanca
7;22;4;2;3;3;0;El Hoyo
7;22;4;2;3;4;0;Sosa
7;22;4;2;3;5;0;La Sabana
7;22;4;2;3;6;0;Solorin
7;22;4;2;3;7;0;San Ramon
7;22;4;2;4;0;0;Jaquimeyes
7;22;4;2;4;1;0;Jaquimeye (Jaquimeyes)
7;22;4;2;5;0;0;Corbanal
7;22;4;2;5;1;0;Corbanal
7;22;5;0;0;0;0;Las Matas de Farfan
7;22;5;1;0;0;0;Las Matas de Farfan
7;22;5;1;1;0;0;Las Matas de Farfan (Zona urbana)
7;22;5;1;1;1;0;Centro del Pueblo
7;22;5;1;1;1;1;Centro del Pueblo
7;22;5;1;1;1;2;Mesopotamia
7;22;5;1;1;2;0;La Manicera
7;22;5;1;1;2;1;La Manicera
7;22;5;1;1;3;0;La Mina
7;22;5;1;1;3;1;La Mina
7;22;5;1;1;4;0;Hermanas Mirabal
7;22;5;1;1;4;1;Hermanas Mirabal
7;22;5;1;1;5;0;Pueblo Nuevo
7;22;5;1;1;5;1;Pueblo Nuevo
7;22;5;1;1;5;2;La Antena
7;22;5;1;1;5;3;Los Cartones
7;22;5;1;1;6;0;Villa Esperanza o Villa Fatima
7;22;5;1;1;6;1;Villa Esperanza o Villa Fatima
7;22;5;1;1;6;2;El Corbanito
7;22;5;1;1;6;3;Los Multi
7;22;5;1;1;6;4;Los Transformadores
7;22;5;1;1;6;5;La Milagrosa
7;22;5;1;1;7;0;Residencial El Cristo
7;22;5;1;1;7;1;Residencial El Cristo
7;22;5;1;1;8;0;El Cajuil
7;22;5;1;1;8;1;Cajuil Blanco
7;22;5;1;1;8;2;Cajuil Prieto
7;22;5;1;1;8;3;Residencial Cano
7;22;5;1;1;9;0;Villa Carmen o La Gallera
7;22;5;1;1;9;1;Villa Carmen o La Gallera
7;22;5;1;1;10;0;La Cruz
7;22;5;1;1;10;1;La Cruz
7;22;5;1;1;11;0;Blanco o Jose Francisco Pena Gomez
7;22;5;1;1;11;1;Blanco o Jose Francisco Pena Gomez
7;22;5;1;1;12;0;Los Barrancones
7;22;5;1;1;12;1;Los Barrabcones
7;22;5;1;2;0;0;La Estancia
7;22;5;1;2;1;0;Bayamon
7;22;5;1;2;2;0;Cabeza de Bestia
7;22;5;1;2;3;0;Comedero Bayo
7;22;5;1;2;4;0;El Barrero
7;22;5;1;2;5;0;El Batey
7;22;5;1;2;6;0;El Mamon
7;22;5;1;2;7;0;Guayabo
7;22;5;1;2;8;0;La Estancia
7;22;5;1;2;9;0;La Marinuela
7;22;5;1;2;10;0;La Meseta
7;22;5;1;2;11;0;Ano Nuevo
7;22;5;1;2;12;0;Los Corbanitos
7;22;5;1;2;13;0;Los Corrales
7;22;5;1;2;14;0;Los Corralitos
7;22;5;1;2;15;0;Los Fundos Viejos
7;22;5;1;2;16;0;Los Memisos
7;22;5;1;2;17;0;Monte Arriba
7;22;5;1;2;18;0;Moronte
7;22;5;1;2;19;0;Petronica
7;22;5;1;2;20;0;Piedra de Amolar
7;22;5;1;2;21;0;San Jose
7;22;5;1;2;22;0;Los Aquino
7;22;5;1;2;23;0;Carrera de Higuero
7;22;5;1;2;24;0;Carrera de Burro
7;22;5;1;2;25;0;Sabana Sierra o Las Mulas
7;22;5;1;2;26;0;Ramon Castillo
7;22;5;1;2;27;0;Tumba Coco
7;22;5;1;2;28;0;La Flor
7;22;5;1;3;0;0;Yabonico
7;22;5;1;3;1;0;Los Barreros
7;22;5;1;3;2;0;Canada Honda
7;22;5;1;3;3;0;Carrera Bonita
7;22;5;1;3;4;0;Catanamatias
7;22;5;1;3;5;0;Los Cercadillos
7;22;5;1;3;6;0;Los Corocitos
7;22;5;1;3;7;0;El Corozal
7;22;5;1;3;8;0;El Alto
7;22;5;1;3;9;0;El Pando
7;22;5;1;3;10;0;El Rodeo
7;22;5;1;3;11;0;Gajo del Loco
7;22;5;1;3;12;0;Yabonico
7;22;5;1;3;13;0;La Artemisa o La Altamisa
7;22;5;1;3;14;0;La Cabuya
7;22;5;1;3;15;0;La China
7;22;5;1;3;16;0;La Enea
7;22;5;1;3;17;0;La Isabelita
7;22;5;1;3;18;0;La Laguna
7;22;5;1;3;19;0;La Regadera
7;22;5;1;3;20;0;La Sierra
7;22;5;1;3;21;0;Los Derramaderos
7;22;5;1;3;22;0;Los Jobillos
7;22;5;1;3;23;0;Montada o Monte Ara
7;22;5;1;3;24;0;El Pajonal (Pajonal)
7;22;5;1;3;25;0;Palos Amargos
7;22;5;1;3;26;0;Pan de Azucar
7;22;5;1;3;27;0;Sabana de Comelo o de Comer
7;22;5;1;3;28;0;Sabana en Medio (Catanamatias)
7;22;5;1;3;29;0;Sabana en Medio (Los Copeyes)
7;22;5;1;3;30;0;Sabana Tuna
7;22;5;1;3;31;0;Severino
7;22;5;1;3;32;0;Tres Mangas
7;22;5;1;3;33;0;Los Copeyes o La Cabezada
7;22;5;1;3;34;0;Carrera de Limon
7;22;5;1;3;35;0;La Lomita
7;22;5;1;3;36;0;Saladillos
7;22;5;1;3;37;0;El Carrizal
7;22;5;1;3;38;0;La Cienaga
7;22;5;1;3;39;0;Sabana de Guano
7;22;5;1;3;40;0;Cabezada
7;22;5;1;3;41;0;Carrera de Palma
7;22;5;1;3;42;0;Los Botados
7;22;5;1;3;43;0;El Placer
7;22;5;1;3;44;0;Campocho
7;22;5;1;3;45;0;Corral Falso
7;22;5;1;3;46;0;Calabozo
7;22;5;1;3;47;0;El Alto de La Pastilla
7;22;5;1;3;48;0;Primer Sabana
7;22;5;1;4;0;0;Las Carreras
7;22;5;1;4;1;0;Hato Rosario
7;22;5;1;4;2;0;Los Jabosos
7;22;5;1;4;3;0;El Hoyo
7;22;5;1;4;4;0;Los Cerritos
7;22;5;1;4;5;0;Guazumal
7;22;5;1;4;6;0;Carrera Conuco
7;22;5;1;4;7;0;Sabana Bonita
7;22;5;1;4;8;0;La Facunda
7;22;5;1;4;9;0;Naranjo (El Naranjo)
7;22;5;1;4;10;0;Los Botados
7;22;5;1;4;11;0;La Mocha
7;22;5;1;4;12;0;El Quemado
7;22;5;1;4;13;0;Los Aposentos
7;22;5;1;4;14;0;El Pozo
7;22;5;1;4;15;0;Punta Cana
7;22;5;1;4;16;0;La Siembra
7;22;5;1;4;17;0;La Angola
7;22;5;1;4;18;0;La Lomita
7;22;5;1;4;19;0;Los Penascos
7;22;5;1;4;20;0;Los Corrales
7;22;5;1;4;21;0;Juan Brown
7;22;5;1;4;22;0;La Jagua
7;22;5;1;4;23;0;Los Potrocarreras
7;22;5;1;4;24;0;La Tuna
7;22;5;1;4;25;0;Los Corbanos
7;22;5;1;4;26;0;El Pedregal
7;22;5;2;0;0;0;Matayaya (DM)
7;22;5;2;1;0;0;Matayaya (Zona urbana)
7;22;5;2;1;1;0;Matayaya o El Batey
7;22;5;2;1;1;1;Matayaya o El Batey
7;22;5;2;1;1;2;La Sabana
7;22;5;2;1;1;3;El Pedregal
7;22;5;2;1;1;4;El Rincon
7;22;5;2;2;0;0;Las Carreras
7;22;5;2;2;1;0;Arroyo Saya (Arroyo Zayas)
7;22;5;2;2;2;0;Palma Cana
7;22;5;2;2;3;0;El Corte
7;22;5;2;2;4;0;El Almacigo
7;22;5;2;2;5;0;El Muey
7;22;5;2;2;6;0;Las Carreras
7;22;5;2;2;7;0;La Loma
7;22;5;2;3;0;0;Cocinera
7;22;5;2;3;1;0;Cajuil Prieto (El Cajuil Prieto)
7;22;5;2;3;2;0;Los Cerros
7;22;5;2;3;3;0;Cocinera
7;22;5;2;3;4;0;El Barrerito (Km 4)
